    0.6026  -26.9784  -26.7190  -26.7707  -26.7190  -26.7707  -26.9784    3.0272    6.4302    3.0272    8.2437    7.0284    6.4302    5.4220    9.1354    8.2437    7.0284    9.1354    5.4220
    0.6154  -26.9908  -26.7092  -26.7704  -26.7092  -26.7704  -26.9908    3.0438    6.3613    3.0438    8.3183    7.0807    6.3613    5.4044    9.1384    8.3183    7.0807    9.1384    5.4044
    0.6282  -27.0034  -26.6994  -26.7701  -26.6994  -26.7701  -27.0034    3.0609    6.2914    3.0609    8.3944    7.1354    6.2914    5.3896    9.1414    8.3944    7.1354    9.1414    5.3896
    0.6410  -27.0162  -26.6896  -26.7698  -26.6896  -26.7698  -27.0162    3.0781    6.2212    3.0781    8.4714    7.1919    6.2212    5.3785    9.1441    8.4714    7.1919    9.1441    5.3785
    0.6538  -27.0291  -26.6800  -26.7694  -26.6800  -26.7694  -27.0291    3.0948    6.1512    3.0948    8.5487    7.2495    6.1512    5.3719    9.1465    8.5487    7.2495    9.1465    5.3719
    0.6667  -27.0424  -26.6705  -26.7690  -26.6705  -26.7690  -27.0424    3.1106    6.0818    3.1106    8.6259    7.3076    6.0818    5.3703    9.1467    8.6259    7.3076    9.1467    5.3703
    0.6795  -27.0553  -26.6612  -26.7686  -26.6612  -26.7686  -27.0553    3.1252    6.0134    3.1252    8.7025    7.3662    6.0134    5.3748    9.1477    8.7025    7.3662    9.1477    5.3748
    0.6923  -27.0680  -26.6521  -26.7681  -26.6521  -26.7681  -27.0680    3.1380    5.9462    3.1380    8.7783    7.4247    5.9462    5.3859    9.1478    8.7783    7.4247    9.1478    5.3859
    0.7051  -27.0806  -26.6433  -26.7676  -26.6433  -26.7676  -27.0806    3.1488    5.8805    3.1488    8.8529    7.4828    5.8805    5.4038    9.1467    8.8529    7.4828    9.1467    5.4038
    0.7179  -27.0935  -26.6351  -26.7672  -26.6351  -26.7672  -27.0935    3.1573    5.8163    3.1573    8.9252    7.5400    5.8163    5.4272    9.1428    8.9252    7.5400    9.1428    5.4272
    0.7308  -27.1057  -26.6269  -26.7667  -26.6269  -26.7667  -27.1057    3.1634    5.7541    3.1634    8.9966    7.5962    5.7541    5.4595    9.1384    8.9966    7.5962    9.1384    5.4595
    0.7436  -27.1176  -26.6190  -26.7662  -26.6190  -26.7662  -27.1176    3.1670    5.6939    3.1670    9.0660    7.6511    5.6939    5.4991    9.1320    9.0660    7.6511    9.1320    5.4991
    0.7564  -27.1291  -26.6114  -26.7657  -26.6114  -26.7657  -27.1291    3.1682    5.6360    3.1682    9.1334    7.7045    5.6360    5.5458    9.1233    9.1334    7.7045    9.1233    5.5458
    0.7692  -27.1403  -26.6042  -26.7652  -26.6042  -26.7652  -27.1403    3.1670    5.5803    3.1670    9.1984    7.7561    5.5803    5.5994    9.1122    9.1984    7.7561    9.1122    5.5994
    0.7821  -27.1511  -26.5973  -26.7647  -26.5973  -26.7647  -27.1511    3.1636    5.5271    3.1636    9.2610    7.8058    5.5271    5.6595    9.0982    9.2610    7.8058    9.0982    5.6595
    0.7949  -27.1615  -26.5908  -26.7642  -26.5908  -26.7642  -27.1615    3.1584    5.4764    3.1584    9.3209    7.8534    5.4764    5.7254    9.0813    9.3209    7.8534    9.0813    5.7254
    0.8077  -27.1714  -26.5846  -26.7637  -26.5846  -26.7637  -27.1714    3.1516    5.4283    3.1516    9.3780    7.8988    5.4283    5.7967    9.0611    9.3780    7.8988    9.0611    5.7967
    0.8205  -27.1808  -26.5788  -26.7632  -26.5788  -26.7632  -27.1808    3.1435    5.3830    3.1435    9.4322    7.9418    5.3830    5.8726    9.0376    9.4322    7.9418    9.0376    5.8726
    0.8333  -27.1891  -26.5734  -26.7625  -26.5734  -26.7625  -27.1891    3.1348    5.3405    3.1348    9.4875    7.9826    5.3405    5.9523    9.0108    9.4875    7.9826    9.0108    5.9523
    0.8462  -27.1979  -26.5683  -26.7621  -26.5683  -26.7621  -27.1979    3.1249    5.3009    3.1249    9.5351    8.0204    5.3009    6.0340    8.9800    9.5351    8.0204    8.9800    6.0340
    0.8590  -27.2057  -26.5637  -26.7617  -26.5637  -26.7617  -27.2057    3.1148    5.2642    3.1148    9.5794    8.0555    5.2642    6.1186    8.9465    9.5794    8.0555    8.9465    6.1186
    0.8718  -27.2131  -26.5596  -26.7617  -26.5596  -26.7617  -27.2131    3.1046    5.2292    3.1046    9.6189    8.0877    5.2292    6.2038    8.9097    9.6189    8.0877    8.9097    6.2038
    0.8846  -27.2195  -26.5554  -26.7612  -26.5554  -26.7612  -27.2195    3.0947    5.1993    3.0947    9.6579    8.1174    5.1993    6.2892    8.8728    9.6579    8.1174    8.8728    6.2892
    0.8974  -27.2255  -26.5519  -26.7609  -26.5519  -26.7609  -27.2255    3.0852    5.1717    3.0852    9.6913    8.1438    5.1717    6.3729    8.8319    9.6913    8.1438    8.8319    6.3729
