    1.2564  -27.1369  -27.1369  -26.8268  -26.8268  -26.6452  -26.6452    3.9177    3.9177    4.8710    4.8710    5.7382    5.7382    8.4472    8.4472    8.6256    8.6256   11.6899   11.6899
    1.2692  -27.1261  -27.1261  -26.8319  -26.8319  -26.6555  -26.6555    3.9922    3.9922    4.8593    4.8593    5.6753    5.6753    8.4640    8.4640    8.6279    8.6279   11.8379   11.8379
    1.2821  -27.1149  -27.1149  -26.8369  -26.8369  -26.6661  -26.6661    4.0672    4.0672    4.8485    4.8485    5.6140    5.6140    8.4809    8.4809    8.6302    8.6302   11.9883   11.9883
    1.2949  -27.1034  -27.1034  -26.8417  -26.8417  -26.6772  -26.6772    4.1422    4.1422    4.8386    4.8386    5.5544    5.5544    8.4976    8.4976    8.6325    8.6325   12.1410   12.1410
    1.3077  -27.0915  -27.0915  -26.8465  -26.8465  -26.6885  -26.6885    4.2167    4.2167    4.8299    4.8299    5.4967    5.4967    8.5142    8.5142    8.6347    8.6347   12.2957   12.2957
    1.3205  -27.0793  -27.0793  -26.8510  -26.8510  -26.7002  -26.7002    4.2901    4.2901    4.8224    4.8224    5.4410    5.4410    8.5304    8.5304    8.6369    8.6369   12.4523   12.4523
    1.3333  -27.0677  -27.0677  -26.8561  -26.8561  -26.7123  -26.7123    4.3620    4.3620    4.8161    4.8161    5.3863    5.3863    8.5450    8.5450    8.6384    8.6384   12.5981   12.5981
    1.3462  -27.0550  -27.0550  -26.8599  -26.8599  -26.7244  -26.7244    4.4318    4.4318    4.8122    4.8122    5.3347    5.3347    8.5616    8.5616    8.6404    8.6404   12.7574   12.7574
    1.3590  -27.0420  -27.0420  -26.8639  -26.8639  -26.7371  -26.7371    4.4988    4.4988    4.8090    4.8090    5.2854    5.2854    8.5761    8.5761    8.6422    8.6422   12.9181   12.9181
    1.3718  -27.0288  -27.0288  -26.8676  -26.8676  -26.7500  -26.7500    4.5625    4.5625    4.8075    4.8075    5.2384    5.2384    8.5899    8.5899    8.6440    8.6440   13.0803   13.0803
    1.3846  -27.0154  -27.0154  -26.8725  -26.8725  -26.7632  -26.7632    4.6218    4.6218    4.8065    4.8065    5.1937    5.1937    8.5967    8.5967    8.6455    8.6455   13.2421   13.2421
    1.3974  -27.0018  -27.0018  -26.8757  -26.8757  -26.7766  -26.7766    4.6772    4.6772    4.8086    4.8086    5.1514    5.1514    8.6079    8.6079    8.6469    8.6469   13.4065   13.4064
    1.4103  -26.9880  -26.9880  -26.8787  -26.8787  -26.7902  -26.7902    4.7276    4.7276    4.8127    4.8127    5.1117    5.1117    8.6181    8.6181    8.6483    8.6483   13.5719   13.5720
    1.4231  -26.9741  -26.9741  -26.8813  -26.8813  -26.8039  -26.8039    4.7725    4.7725    4.8189    4.8189    5.0744    5.0744    8.6270    8.6270    8.6494    8.6494   13.7383   13.7384
    1.4359  -26.9600  -26.9600  -26.8835  -26.8835  -26.8178  -26.8178    4.8114    4.8114    4.8272    4.8272    5.0396    5.0396    8.6348    8.6348    8.6504    8.6504   13.9058   13.9058
    1.4487  -26.9458  -26.9458  -26.8854  -26.8854  -26.8318  -26.8318    4.8377    4.8377    4.8439    4.8439    5.0073    5.0073    8.6412    8.6412    8.6513    8.6513   14.0723   14.0731
    1.4615  -26.9316  -26.9316  -26.8868  -26.8868  -26.8459  -26.8459    4.8505    4.8505    4.8695    4.8695    4.9775    4.9775    8.6462    8.6462    8.6519    8.6519   14.2416   14.2426
    1.4744  -26.9173  -26.9173  -26.8878  -26.8878  -26.8601  -26.8601    4.8656    4.8656    4.8881    4.8881    4.9502    4.9502    8.6498    8.6498    8.6524    8.6524   14.4123   14.4141
    1.4872  -26.9030  -26.9030  -26.8885  -26.8885  -26.8744  -26.8744    4.8831    4.8831    4.8993    4.8993    4.9254    4.9254    8.6520    8.6520    8.6527    8.6527   14.5835   14.5867
    1.5000  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887    4.9030    4.9030    4.9030    4.9030    4.9030    4.9030    8.6528    8.6528    8.6528    8.6528   14.7466   14.7466
    1.5000  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887    4.9030    4.9030    4.9030    4.9030    4.9030    4.9030    8.6528    8.6528    8.6528    8.6528   14.7463   14.7466
    1.5222  -26.9170  -26.9028  -26.9028  -26.8742  -26.8742  -26.8599    4.8558    4.8828    4.8828    4.9248    4.9248    4.9392    8.6515    8.6515    8.6515    8.6515   14.3712   14.5825
    1.5444  -26.9446  -26.9165  -26.9165  -26.8594  -26.8594  -26.8311    4.8010    4.8649    4.8649    4.9474    4.9474    4.9609    8.6477    8.6477    8.6479    8.6479   13.9906   14.4289
    1.5666  -26.9708  -26.9297  -26.9297  -26.8444  -26.8444  -26.8027    4.7421    4.8500    4.8500    4.9652    4.9701    4.9701    8.6414    8.6414    8.6419    8.6419   13.6237   14.2860
    1.5888  -26.9955  -26.9424  -26.9424  -26.8292  -26.8292  -26.7751    4.6822    4.8387    4.8387    4.9496    4.9920    4.9920    8.6325    8.6325    8.6335    8.6335   13.2719   14.1547
    1.6110  -27.0182  -26.9545  -26.9545  -26.8140  -26.8140  -26.7487    4.6246    4.8315    4.8315    4.9120    5.0122    5.0122    8.6211    8.6211    8.6229    8.6229   12.9348   14.0356
    1.6332  -27.0377  -26.9659  -26.9659  -26.7987  -26.7987  -26.7239    4.5722    4.8291    4.8291    4.8519    5.0300    5.0300    8.6074    8.6074    8.6102    8.6102   12.6227   13.9292
    1.6554  -27.0558  -26.9765  -26.9765  -26.7835  -26.7835  -26.7008    4.5282    4.7676    4.8318    4.8318    5.0444    5.0444    8.5941    8.5941    8.5952    8.5952   12.3104   13.8366
    1.6776  -27.0698  -26.9866  -26.9866  -26.7679  -26.7679  -26.6808    4.4931    4.6602    4.8415    4.8415    5.0544    5.0544    8.5757    8.5757    8.5815    8.5815   12.0109   13.7567
    1.6999  -27.0821  -26.9960  -26.9960  -26.7531  -26.7531  -26.6634    4.4700    4.5308    4.8554    4.8554    5.0591    5.0591    8.5563    8.5563    8.5617    8.5617   11.7190   13.6905
    1.7221  -27.0910  -27.0041  -27.0041  -26.7385  -26.7385  -26.6485    4.3811    4.4608    4.8754    4.8754    5.0580    5.0580    8.5389    8.5389    8.5401    8.5401   11.4352   13.6415
    1.7443  -27.0965  -27.0120  -27.0120  -26.7241  -26.7241  -26.6369    4.2130    4.4668    4.9018    4.9018    5.0497    5.0497    8.5167    8.5167    8.5201    8.5201   11.1582   13.6018
    1.7665  -27.0985  -27.0190  -27.0190  -26.7102  -26.7102  -26.6286    4.0290    4.4893    4.9346    4.9346    5.0338    5.0338    8.4917    8.4917    8.5031    8.5031   10.8871   13.5749
    1.7887  -27.0964  -27.0252  -27.0252  -26.6957  -26.6957  -26.6235    3.8316    4.5292    4.9750    4.9750    5.0096    5.0096    8.4705    8.4705    8.4890    8.4890   10.6218   13.5602
    1.8109  -27.0917  -27.0306  -27.0306  -26.6836  -26.6836  -26.6218    3.6228    4.5874    4.9769    4.9769    5.0191    5.0191    8.4390    8.4390    8.4789    8.4789   10.3586   13.5568
    1.8331  -27.0829  -27.0352  -27.0352  -26.6711  -26.6711  -26.6234    3.4053    4.6642    4.9353    4.9353    5.0709    5.0709    8.4098    8.4098    8.4738    8.4738   10.1011   13.5636
    1.8553  -27.0707  -27.0390  -27.0390  -26.6591  -26.6591  -26.6283    3.1814    4.7600    4.8849    4.8849    5.1288    5.1288    8.3801    8.3801    8.4746    8.4746    9.8480   13.5793
